RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6411168	009118	1127228307	452.06	
6411170	009120	1127228316	452.06	
6411172	009122	1127228326	469.62	
6411173	009123	1127228401	433.66	
6411174	009124	1127228402	435.02	
6411181	009131	1127228605	452.8	
6411182	009132	1127228606	363.76	
6411183	009133	1128221112	432.86	
6411184	009134	1128221114	440.26	
6411185	009135	1128221118	429.78	
6411188	009138	1128224502	471.22	
6411189	009139	1128224503	437.04	
6411190	009140	1128224504	432.86	
6411192	009142	1128224604	445.35	
6411193	009143	1128224608	434.33	
6411194	009144	1128224610	448.11	
6411196	009146	1128224614	444.94	
6411197	009147	1128224701	447.28	
6411198	009148	1128224703	459.96	
6411199	009149	1128224721	451.51	
6411200	009150	1128224723	447.45	
6411201	009151	1128224901	446.76	
6411202	009152	1128224909	437.04	
6411203	009153	1128224912	435.02	
6411204	009154	1128224917	450.16	
6411205	009155	1128224919	439.51	
6411206	009156	1128225001	480.88	
6411207	009157	1128225013	476.06	
6411208	009158	1128225016	438.16	
6411209	009159	1128225305	443.42	
6411210	009160	1128225409	476.16	
6411211	009161	1128225411	458.11	
6411212	009162	1128225425	472.84	
6411213	009163	1128225508	439.51	
6411214	009164	1128225511	435.7	
6411215	009165	1128225605	472.84	
6411216	009166	1128225608	434.33	
6411217	009167	1128225701	482.51	
6411218	009168	1128225705	433.66	
6411219	009169	1128226008	461.4	
6411220	009170	1128226009	456.1	
6411223	009173	1128226039	436.42	
6411224	009174	1128226047	471.22	
6411225	009175	1128226048	471.22	
6411226	009176	1128226049	476.06	
6411227	009177	1128226058	441.16	
6411228	009178	1128226063	454.75	
6411230	009180	1128226416	471.22	
6411231	009181	1128226703	454.04	
6411232	009182	1128226705	468.29	
6411233	009183	1128226709	454.04	
6411234	009184	1128226710	454.04	
6411235	009185	1128226805	473.74	
6411237	009187	1128226815	475.79	
6411239	009189	1128226905	480.88	
6411240	009190	1128226912	445.24	
6411241	009191	1128226913	445.24	
6411242	009192	1128226916	445.24	
6411243	009193	1128227011	464.3	
6411244	009194	1128227106	449.33	
6411245	009195	1128227107	445.92	
6411248	009198	1128227119	445.92	
6411249	009199	1128227206	492.16	
6411250	009200	1128227213	452.7	
6411252	009202	1128227219	442.52	
6411254	009204	1128227225	484.1	
6411255	009205	1128227226	441.85	
6411256	009206	1128227227	476.06	
6411259	009209	1128227308	535.6	
6411260	009210	1128227311	472.38	
6411262	009212	1128227506	435.02	
6411263	009213	1128227618	437.08	
6411264	009214	1128227619	436.42	
6411266	009216	1128233615	538.84	
6411267	009217	1128233617	473.74	
6411268	009218	1129219717	488.93	
6411269	009219	1129220017	472.84	
6411270	009220	1129220219	464.82	
6411272	009222	1129220305	485.72	
6411273	009223	1129220405	479.27	
6411274	009224	1129220406	441.57	
6411277	009227	1129220504	437.04	
