AdvNum,Parcel,Face Amount
001756,07290070020,533.3
001758,07310120080,1536.84
001760,07332000000,926.1
001763,07367000000,4026.19
001764,07380000000,4620.96
001766,07381000010,781.89
001767,07417000010,424.76
001769,07425000120,215.91
001770,07426000200,131.15
001771,07429000240,301.51
001775,07437000410,248.55
001779,07471010030,2238.76
001784,07532060100,247.87
001786,07560020050,2618.11
001789,07582020060,1445.73
001797,07751090081,164.51
001800,07788000000,67.99
001801,07799030022,42.66
001805,07826030420,4303.14
001809,07901000000,48
001810,07904000000,309.84
001811,07906000000,151.68
001812,07913000000,302.93
001814,07917001000,774.5
001815,07930000000,1106.56
001817,07964000000,44
001818,07965000000,48
001819,07985000000,48
001820,07989000000,1671.55
001821,08004000000,71.98
001822,08005000000,71.98
001824,08013000000,71.98
001825,08015001000,71.98
001827,08018001000,71.98
001828,08021000000,1377.87
001829,08053010011,48
001831,08063001000,71.21
001832,08079010020,79.99
001834,08083020180,2702.51
001836,08083020210,79.99
001840,08172000000,1245.18
001841,08173000000,660.06
001842,08174000010,455.96
001844,08174000050,454.34
001845,08174000070,456.24
001846,08174000090,694.46
001847,08174000110,526.77
001848,08193000000,1327.82
001849,08211030030,2249.53
001854,08253004003,675.07
001855,08254001001,260.88
001856,08256010280,252.41
001857,08256010320,252.41
001858,08256010370,252.41
001859,08256010380,252.41
001860,08256010410,252.41
001861,08257020180,334.14
001864,08282020130,991.7
001866,08287000060,1419.67
001869,08300000040,1559.35
001871,08300000060,1158.31
001876,08309002090,593.12
001879,08316000230,552.2
001880,08321000080,555.5
001882,08321001078,364.61
001884,08323000090,881.85
001885,08325000070,790.09
001887,08339040220,910.13
001889,08339201090,862.14
001894,08361000770,72.24
001895,08361006003,60.34
001896,08370002000,138.69
001898,08379000000,1148.78
001900,08409004000,828.02
001902,08409018001,767.6
001903,08409020000,1352
001909,08453001003,1309.16
001910,08453001005,1689.54
001913,08461002000,1001.82
001914,08469000010,2233.34
001915,08469003001,63.01
001917,08471000000,155.67
001920,08481003000,3115
001921,08486000000,1397.27
001923,08491000110,1944.83
001927,08496002000,1202.8
001929,08496005000,1055.8
001930,08498001000,543.86
001931,08526000010,1755.92
001932,08529001000,65.76
001935,08536000021,696.92
001936,08542002001,555.82
001945,08598000000,942.92
001949,08598003010,93.91
001950,08600000010,1181.12
001955,08631002000,958.8
001956,08638000000,2190.8
001960,08654000002,226.66
001962,08654000004,191.95
001963,08654000005,191.95
001965,08685002010,2311.85
001968,08699000000,104.47
001970,08699008000,131.57
001971,08699010000,99.95
001972,08702000000,1440.87
001975,08711002000,1726.2
001978,08721001000,1207.22
001979,08721006000,370.58
001982,08731003002,1728.55
001986,08737000010,57.39
001994,08753000020,813.23
001995,08758001010,1847.24
001996,08765000050,166.31
001997,08765000060,864.45
001998,08765000070,166.31
002001,08765000350,605.91
002003,08766005000,63.01
002006,08776004000,220.16
002008,08783002000,1379.35
002009,08783002010,822.57
002010,08783002020,891.23
002012,08802010040,392.63
002016,08805001001,1077.92
002019,08807004006,358.49
002020,08807005001,1113.12
002021,08815004010,65.76
002022,08819000000,153
002023,08821002004,1555.46
002027,08831002002,1713.48
002032,08844030400,1015.38
002034,08854000000,77.87
002038,08887000020,855.44
002039,08887000030,855.44
002040,08887000040,1553.33
002041,08887000700,918.42
002042,08887001000,1342.13
002043,08891005000,569.46
002044,08892000000,2242.36
002045,08892001000,57.64
002046,08894000010,1179.18
002048,08894002000,617.59
002060,08921001003,869.85
002061,08921001007,2368.39
002063,08927001000,965.04
002066,08942040030,714.79
002067,08942040140,707.2
002068,08942050110,634.72
002069,08942050170,732.93
002070,08942050180,636.52
002072,08946020030,929.86
002079,08989000010,1687.78
002083,08995003000,1520.27
002090,09038000020,96.34
002092,09053001000,40.24
002094,09060005000,45.31
002095,09061010030,855.74
002097,09061020060,867.99
002105,09071010010,1689.23
002107,09071020130,847.33
002108,09071020140,386.3
002109,09071020200,386.3
002110,09071030010,562.21
002114,09071030250,337.85
002115,09071030260,1365.75
002117,09071040140,1142.22
002119,09071070110,786.05
002121,09076000110,696.92
002122,09081010310,421.53
002123,09081010330,627.3
002130,09081050020,1050.84
002133,09081050380,1448.14
002134,09081060060,547.4
002139,09085000110,267.98
002140,09085000230,269.84
002142,09106010040,317.32
002144,09108010030,2213.39
002152,09108050010,1400.72
002153,09108050080,1231.39
002154,09108050140,203.52
002155,09108050320,1292.22
002156,09108050350,747.48
002157,09109000000,273.23
002159,09109010030,571.33
002161,09109010140,421.53
002164,09109010270,454.06
002165,09109020190,689.96
002167,09109020270,981.74
002170,09109020431,686.42
002172,09109030260,151.82
002173,09109030270,577.7
002175,09109040040,152.96
002177,09109050111,301.09
002183,09121010200,1425.76
002186,09121030190,1568.99
002187,09121030200,606.97
002188,09121030330,434.32
002191,09121040080,464.32
002195,09121050100,1627.66
002197,09121050222,421.53
002199,09121050320,643.37
002202,09123000000,169.3
002203,09125000000,933.07
002205,09127000000,983.76
002208,09136020380,541.11
002210,09136030230,379.43
002211,09136030240,723.83
002212,09136030250,379.43
002213,09147001200,191.95
002217,09150010050,441.55
002218,09150010090,490.97
002222,09150010310,171.25
002223,09150010320,171.25
002224,09150010330,171.25
002230,09150030230,1131.42
002234,09150030430,544.25
002235,09150030440,331.92
002236,09150030450,366.01
002241,09169000000,1357.78
002242,09190002001,473.49
002244,09199001000,830.17
002246,09209000140,326.41
002247,09213000180,292.09
002248,09221000451,200.46
002249,09221000550,326.41
002250,09221000560,326.41
002252,09222000920,209.77
002253,09222000960,209.77
002254,09222000970,209.77
002255,09222000990,209.77
002256,09222001030,209.77
002257,09222001120,209.77
002259,09222001350,209.77
002260,09222001360,361.87
002262,09222001470,292.09
002263,09222001480,292.09
002264,09222001490,344.42
002265,09222001500,292.09
002266,09222001530,326.41
002267,09222001540,209.77
002268,09222001550,361.87
002269,09222001620,326.41
002270,09222001630,209.77
002271,09222001640,326.41
002272,09222001670,292.09
002273,09231000260,520.04
002274,09231000290,489.46
002276,09278000260,2517.98
002278,09306000200,629.28
002279,09341050090,99.08
002280,09343060040,140.53
002282,09343060090,112.41
002283,09343060100,705.24
002285,09346070290,99.08
002286,09349070130,99.08
002287,09358080030,99.08
002288,09360080190,797.33
002289,09360090010,99.08
002290,09360090100,748.32
002291,09365100010,770.22
002292,09368100250,140.53
002293,09373110090,140.53
002294,09373110110,114.45
002295,09373110230,99.08
002296,09376110380,99.08
002297,09379110450,114.45
002298,09380110540,99.08
002299,09383110570,114.45
002300,09386120010,99.08
002301,09387120040,99.08
002302,09388120060,149.19
002303,09389120130,99.08
002304,09389120150,99.08
002306,09389120340,99.08
002307,09389120350,99.08
002308,09391120410,99.08
002310,09391120500,99.08
002311,09391130040,545.84
002312,09391130140,99.08
002313,09391130150,140.53
002314,09396130320,99.08
002315,09397130350,223.42
002316,09397140050,112.41
002317,09397140060,103.41
002318,09397140200,114.45
002319,09399140380,306.3
002320,09400150070,112.41
002321,09404160010,140.53
002322,09406160040,99.08
002323,09406160080,112.41
002324,09406160120,112.41
002325,09406160210,99.08
002326,09407160260,99.08
002327,09408160300,99.08
002328,09411160410,99.08
002329,09412170040,99.08
002330,09412170050,99.08
002331,09412170060,99.08
002332,09412170070,99.08
002333,09412170100,99.08
002334,09412170110,99.08
002335,09414170160,99.08
002336,09414170170,99.08
002337,09414170180,99.08
002338,09415170290,99.08
002339,09415170390,171.25
002340,09415170420,389.19
002341,09415170510,99.08
002342,09415170520,99.08
002343,09415170530,99.08
002344,09415170540,99.08
002345,09415170550,99.08
002346,09415170560,99.08
002347,09415180110,99.08
002348,09415180170,394.69
002351,09415180220,398.47
002352,09415180290,259.85
002353,09415180310,398.47
002354,09420180470,394.69
002356,09441010170,140.53
002358,09444040240,99.08
002359,09444050130,99.08
002360,09444050230,99.08
002362,09445060040,103.41
002363,09445060050,103.41
002364,09445060060,103.41
002365,09445060190,140.53
002366,09445060270,140.53
002367,09445060320,114.45
002368,09445070270,306.3
002369,09445080110,114.45
002370,09445080140,103.41
002371,09445080150,103.41
002372,09445080160,103.41
002373,09445080170,103.41
002374,09445080180,103.41
002375,09445080190,103.41
002376,09445080230,99.08
002379,09446100060,223.42
002380,09446100130,221.92
002381,09446100170,99.08
002382,09450110150,140.53
002384,09450110290,99.08
002385,09451110280,99.08
002386,09452120050,114.45
002387,09452120140,99.08
002388,09453130210,99.08
002389,09454140080,394.69
002390,09454140090,394.69
002391,09458010190,99.08
002393,09468030110,140.53
002394,09470050040,103.41
002395,09470050050,223.42
002396,09470050090,746.09
002397,09470050110,171.25
002398,09470050170,99.08
002399,09470070110,99.08
002400,09470070150,99.08
002401,09470070180,99.08
002402,09470070190,140.53
002403,09470080060,114.45
002404,09470080090,149.19
002406,09473100090,99.08
002407,09473100100,99.08
002408,09473100110,112.41
002412,09473100320,718.96
002413,09473110060,264.87
002417,09473120200,1723.03
002418,09474130010,223.42
002420,09474130360,99.08
002421,09474140010,181.96
002422,09474140040,103.41
002423,09474140050,103.41
002424,09474140110,112.41
002425,09474140120,112.41
002426,09474140200,99.08
002427,09474140210,99.08
002428,09474140290,99.08
002430,09474150100,99.08
002431,09474160210,140.53
002432,09474170120,167.16
002434,09475180050,93.35
002435,09475180160,99.08
002436,09475180180,264.87
002437,09475190010,306.3
