AdvNum,Parcel,Face Amount
000518,10815049A,50.87
000518,10815049A,10.79
000518,10815049A,12.9
000518,10815049A,15.05
000518,10815049A,16.22
000518,10815049A,18.46
000518,10815049A,21
000518,10815049A,22.93
000518,10815049A,24.44
000518,10815049A,25.12
000518,10815049A,25.46
000518,10815049A,25.73
000518,10815049A,25.62
000518,10815049A,26.39
000518,10815049A,29.45
000518,10815049A,33.38
000518,10815049A,37.17
000520,108164170,19.11
000522,10818712D,21.87
000525,10820047A,275.75
000525,10820047A,12.19
000525,10820047A,14.17
000525,10820047A,16.46
000525,10820047A,18.59
000525,10820047A,20.68
000525,10820047A,120.1
000525,10820047A,128.16
000525,10820047A,148.1
000525,10820047A,155.45
000525,10820047A,158.85
000525,10820047A,156.62
000525,10820047A,160.86
000525,10820047A,158.83
000525,10820047A,158.86
000525,10820047A,167.47
000525,10820047A,193.16
000525,10820047A,223.34
000525,10820047A,247.13
000540,10825007B,31.39
000540,10825007B,12.9
000540,10825007B,15.23
000540,10825007B,17.24
000540,10825007B,19.72
000540,10825007B,22.16
000540,10825007B,25.12
000540,10825007B,27.46
000540,10825007B,31.89
000544,108255110,96.65
000545,108255120,96.65
000546,108255130,96.65
000547,108255140,96.65
000548,108255150,96.65
000549,108255160,96.65
000550,108255170,96.65
000551,108255180,96.65
000552,108255190,96.65
000553,108255200,96.65
000554,10901151A,45.73
000554,10901151A,10.79
000554,10901151A,12.9
000554,10901151A,15.05
000554,10901151A,16.22
000554,10901151A,18.46
000554,10901151A,21
000554,10901151A,22.93
000554,10901151A,24.44
000554,10901151A,25.12
000554,10901151A,25.46
000555,10901178B,21.79
000558,10903115A,21.79
000559,109036650,18.18
000560,10903694B,18.18
000561,10903694C,31.03
000561,10903694C,7.18
000561,10903694C,8.61
000561,10903694C,10.04
000561,10903694C,10.84
000561,10903694C,12.31
000561,10903694C,13.99
000561,10903694C,15.29
000561,10903694C,15.29
000561,10903694C,15.68
000561,10903694C,15.98
000561,10903694C,13.87
000586,10909102C,66.57
000586,10909102C,10.79
000586,10909102C,12.9
000586,10909102C,15.05
000586,10909102C,16.22
000586,10909102C,18.46
000586,10909102C,21
000586,10909102C,22.93
000586,10909102C,24.44
000586,10909102C,25.12
000586,10909102C,25.46
000586,10909102C,25.73
000586,10909102C,25.62
000586,10909102C,26.39
000586,10909102C,29.45
000586,10909102C,33.38
000586,10909102C,37.17
000586,10909102C,41.18
000586,10909102C,45.17
000588,10910062A,21.79
000604,10916030G,22.58
000612,10923005E,22.58
000616,10924098B,22.58
000617,10925002H,147.78
000627,109311140,18.18
000629,11002016N,54.08
000629,11002016N,12.9
000629,11002016N,15.23
000629,11002016N,17.24
000629,11002016N,19.72
000629,11002016N,22.16
000629,11002016N,25.12
000629,11002016N,27.46
000629,11002016N,31.89
000629,11002016N,33.67
000638,110044920,19.59
000639,110044940,19.59
000660,110067510,19.08
000661,110067520,19.08
000662,11007099B,23.9
000686,110093450,19.59
000687,110093600,19.59
000689,11010043D,81.06
000689,11010043D,12.9
000689,11010043D,15.23
000689,11010043D,17.24
000689,11010043D,19.72
000689,11010043D,22.16
000689,11010043D,25.12
000689,11010043D,27.46
000689,11010043D,31.89
000689,11010043D,33.67
000689,11010043D,34.08
000689,11010043D,34.5
000689,11010043D,35
000689,11010043D,34.09
000689,11010043D,34.79
000689,11010043D,37.34
000689,11010043D,42.36
000689,11010043D,46.83
000689,11010043D,57.42
000699,11016012V,956.41
000700,11016037B,160.02
000700,11016037B,56.67
000700,11016037B,65.91
000700,11016037B,74.09
000700,11016037B,83.97
000700,11016037B,93.6
000700,11016037B,105.55
000700,11016037B,114.92
000700,11016037B,132.94
000706,110162170,646.78
000706,110162170,12.9
000706,110162170,15.23
000706,110162170,17.24
000706,110162170,19.72
000706,110162170,22.16
000706,110162170,306.8
000706,110162170,334.71
000706,110162170,388.1
000706,110162170,409.15
000706,110162170,415.01
000706,110162170,419.04
000706,110162170,425.48
000706,110162170,414.26
000706,110162170,423.08
000706,110162170,454.03
000706,110162170,512.63
000706,110162170,561.28
000708,110162450,19.59
000709,110162460,19.59
000710,110162470,19.59
000711,110162480,19.59
000712,110162490,19.59
000713,110162500,19.59
000714,110162510,19.59
000716,11101003C,39.83
000716,11101003C,11.58
000716,11101003C,13.86
000716,11101003C,15.67
000716,11101003C,17.94
000716,11101003C,20.09
000716,11101003C,22.93
000720,111021050,1240.77
000720,111021050,460.83
000720,111021050,516.85
000720,111021050,558.31
000720,111021050,636.98
000720,111021050,714.45
000720,111021050,1008.39
000720,111021050,1102.12
000720,111021050,1282.23
000720,111021050,1353.19
000720,111021050,1372.69
000720,111021050,1340.78
000720,111021050,1273.32
000720,111021050,1159.23
000720,111021050,1107.87
000720,111021050,1086.23
000720,111021050,855.47
000720,111021050,937.56
000720,111021050,1047.65
000720,111021050,1121.43
000720,111021050,1203.56
000720,111021050,1287.46
000720,111021050,1380.33
000720,111021050,1312.9
000720,111021050,1177.59
000720,111021050,1180.54
000729,111032240,52.78
000729,111032240,8.59
000729,111032240,10.15
000729,111032240,11.47
000729,111032240,13.13
000729,111032240,14.77
000729,111032240,16.7
000729,111032240,18.28
000729,111032240,19.93
000729,111032240,21.02
000729,111032240,21.36
000729,111032240,21.56
000729,111032240,21.88
000729,111032240,21.28
000729,111032240,21.79
000729,111032240,23.37
000729,111032240,26.44
000729,111032240,29.32
000730,111032250,19.59
000741,11105245B,62.36
000741,11105245B,12.9
000741,11105245B,15.23
000741,11105245B,17.24
