Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6290527	13857	"293112-994060-022619"	107.93		2022	0	0	0	GARDENIA DR		LAKE WALES	33898
6290528	13858	"293112-994060-022807"	107.93		2022	0	0	0	ALLAMANDA DR		LAKE WALES	33898
6290529	13859	"293112-994060-022808"	107.93		2022	0	0	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6290530	13860	"293112-994060-022812"	107.93		2022	0	2	0	ALLAMANDA DR		LAKE WALES	33898
6290531	13861	"293112-994060-022815"	106.45		2022	0	0	0	OLEANDER DR		LAKE WALES	33898
6290532	13862	"293112-994060-022816"	106.45		2022	0	0	0	OLEANDER DR		LAKE WALES	33898
6290533	13863	"293112-994060-022824"	107.93		2022	0	0	0	OLEANDER DR		LAKE WALES	33898
6290534	13864	"293112-994060-022905"	107.93		2022	0	1	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6290535	13865	"293112-994060-022908"	107.93		2022	0	0	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6290536	13867	"293112-994060-023214"	87.59		2022	0	0	0	MAGNOLIA DR		LAKE WALES	33898
6290537	13868	"293112-994060-023216"	94.38		2022	0	1	0	MAGNOLIA DR		INDIAN LAKE ESTATES	33855
6290538	13869	"293112-994060-023219"	107.93		2022	0	3	0	4601 MAGNOLIA DR		INDIAN LAKE ESTATES	33855
6290539	13870	"293112-994060-023303"	107.93		2022	0	0	0	PLUMOSA DR		LAKE WALES	33898
6290540	13871	"293112-994060-023319"	107.93		2022	0	4	0	ORCHID DR		LAKE WALES	33898
6290541	13872	"293112-994060-023323"	107.93		2022	0	2	0	ORCHID DR		INDIAN LAKE ESTATES	33855
6290542	13873	"293112-994060-023403"	101.14		2022	0	0	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290543	13874	"293112-994060-023422"	107.93		2022	0	0	0	PLUMOSA DR		INDIAN LAKE ESTATES	33855
6290544	13875	"293112-994060-023423"	107.93		2022	0	0	0	PLUMOSA DR		INDIAN LAKE ESTATES	33855
6290545	13876	"293112-994060-023502"	101.14		2022	0	0	0	GARDENIA DR		INDIAN LAKE ESTATES	33855
6290546	13877	"293112-994060-023503"	101.14		2022	0	0	0	GARDENIA DR		INDIAN LAKE ESTATES	33855
6290547	13878	"293112-994060-023510"	101.14		2022	0	0	0	GARDENIA DR		INDIAN LAKE ESTATES	33855
6290548	13879	"293112-994060-023513"	101.14		2022	0	1	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290549	13880	"293112-994060-023514"	101.14		2022	0	1	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290550	13881	"293112-994060-023515"	134.74		2022	0	1	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290551	13882	"293112-994060-023610"	107.93		2022	0	4	0	PANDORA DR		INDIAN LAKE ESTATES	33855
6290552	13883	"293112-994060-023616"	101.14		2022	0	0	0	GARDENIA DR		INDIAN LAKE ESTATES	33855
6290553	13884	"293112-994060-023704"	107.93		2022	0	0	0	OLEANDER DR		LAKE WALES	33898
6290554	13885	"293112-994060-023711"	107.93		2022	0	0	0	OLEANDER DR		LAKE WALES	33898
6290555	13886	"293112-994060-023718"	107.93		2022	0	0	0	PANDORA DR		INDIAN LAKE ESTATES	33855
6290556	13887	"293112-994060-023810"	101.14		2022	0	1	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6290557	13888	"293112-994060-023901"	107.93		2022	0	0	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6290558	13889	"293112-994060-023902"	101.14		2022	0	1	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6290559	13890	"293112-994060-024014"	297.36		2022	0	2	0	4910 POINCIANA DR		INDIAN LAKE ESTATES	33855
6290560	13892	"293112-994060-024102"	87.59		2022	0	4	0	MAGNOLIA DR		INDIAN LAKE ESTATES	33855
6290561	13893	"293112-994060-024104"	87.59		2022	0	1	0	MAGNOLIA DR		INDIAN LAKE ESTATES	33855
6290562	13894	"293112-994060-024212"	87.59		2022	0	2	0	MAGNOLIA DR		INDIAN LAKE ESTATES	33855
6290563	13895	"293112-994060-024214"	87.59		2022	0	0	0	MAGNOLIA DR		LAKE WALES	33898
6290564	13896	"293112-994060-024315"	80.73		2022	0	1	0	ORCHID DR		INDIAN LAKE ESTATES	33855
6290565	13897	"293112-994060-024316"	80.73		2022	0	0	0	ORCHID DR		LAKE WALES	33898
