Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6284257	1	"R00023-999"	211.96		2016	0	7	0				     
6284273	2	"R00049-002"	247.82		2017	0	7	0				     
6284258	3	"R00023-999"	175.32		2019	0	7	0				     
6284274	4	"R00049-002"	256.21		2016	0	7	0				     
6284276	6	"R00049-002"	181.35		2020	0	7	0				     
6284275	8	"R00049-002"	207.37		2019	0	7	0				     
6284277	20	"R00049-002"	82.37		2022	0	7	0				     
6284412	35	"R00227-010"	90.54		2017	0	7	0				     
6284419	63	"R00275-006"	134.52		2021	1	1	0	799 SW BOZEMAN Ct		LAKE CITY	32024
6284421	66	"R00275-013"	153.91		2021	1	1	0	721 SW BOZEMAN Ct		LAKE CITY	32024
6284420	66	"R00275-011"	211.09		2022	1	0	0	766 SW BOZEMAN Ct		LAKE CITY	32024
6284265	89	"R00344-010"	240.25		2022	1	0	0	1035 SW GODBOLD Ave		LAKE CITY	32024
6284638	136	"R00485-002"	189.55		2019	0	7	0				     
6284639	148	"R00485-002"	225.86		2017	0	7	0				     
6284637	160	"R00485-002"	59.54		2022	0	7	0				     
6284165	167	"R00499-001"	171.35		2019	0	5	0				     
6284640	169	"R00485-002"	228.24		2016	0	7	0				     
6284641	170	"R00488-040"	250.02		2022	1	0	0	1458 SW SPRUCE Rd		FORT WHITE	32038
6284164	182	"R00499-001"	39.13		2022	0	5	0				     
6283768	218	"R00837-208"	67.57		2022	0	7	0				     
6283769	220	"R00837-212"	64.2		2022	0	7	0				     
6283771	225	"R00837-212"	108.38		2017	0	7	0				     
6283772	227	"R00882-000"	217.05		2022	0	5	0				     
6283773	229	"R00893-000"	203.42		2022	0	7	0				     
6283767	246	"R00837-208"	117.85		2016	0	7	0				     
6283770	249	"R00837-212"	117.85		2016	0	7	0				     
6283774	282	"R01309-020"	310.18		2022	0	1	0				     
6284384	314	"R01697-101"	177.89		2020	0	7	0				     
6284393	315	"R01697-102"	177.89		2020	0	7	0				     
6284394	316	"R01707-100"	150.77		2020	0	7	0				     
6284399	317	"R01717-006"	103.29		2020	1	2	0	282 NW AUSTIN Way		LAKE CITY	32055
6283775	325	"R01438-069"	132.37		2022	0	4	0				     
6284278	343	"R01603-128"	196.59		2022	1	0	0	330 NW FROG HOLLOW Way		WHITE SPRINGS	32096
6284527	356	"R01818-016"	152.31		2020	0	5	0				     
6284580	367	"R01857-013"	149.31		2020	0	6	0				     
6284352	371	"R01655-204"	198.88		2022	0	1	0				     
6284368	374	"R01657-019"	230.64		2022	0	0	0	736 NW GAR POND Ct		WHITE SPRINGS	32096
6284153	376	"R01901-002"	156.54		2020	0	6	0				     
6284387	391	"R01697-101"	243.97		2017	0	7	0				     
6284390	392	"R01697-102"	243.97		2017	0	7	0				     
6284397	393	"R01707-100"	203.35		2017	0	7	0				     
6284388	395	"R01697-101"	67.07		2022	0	7	0				     
6284385	395	"R01697-101"	201.73		2019	0	7	0				     
6284389	396	"R01697-102"	67.07		2022	0	7	0				     
6284392	396	"R01697-102"	201.73		2019	0	7	0				     
6284398	397	"R01707-100"	45.76		2022	0	7	0				     
6284395	397	"R01707-100"	168.92		2019	0	7	0				     
6284386	416	"R01697-101"	248.37		2016	0	7	0				     
6284391	417	"R01697-102"	248.37		2016	0	7	0				     
6284396	418	"R01707-100"	203.65		2016	0	7	0				     
6284262	425	"R02059-003"	154.34		2020	0	6	0				     
6284525	435	"R01818-016"	46.34		2022	0	5	0				     
6284526	441	"R01818-016"	169.74		2019	0	5	0				     
6284577	446	"R01857-013"	46.94		2022	0	6	0				     
6284579	453	"R01857-013"	167.15		2019	0	6	0				     
6284152	455	"R01901-002"	50.85		2022	0	6	0				     
6284578	457	"R01857-013"	201.14		2017	0	6	0				     
6284154	460	"R01901-002"	175.9		2019	0	6	0				     
6284155	464	"R01910-033"	366.5		2022	0	1	0	342 NW DICKS St		LAKE CITY	32055
6284151	466	"R01901-002"	209.63		2017	0	6	0				     
6284156	467	"R01911-001"	719.69		2022	1	6	0	203 NW CREWS Gln		LAKE CITY	32055
6284157	478	"R01911-034"	68.34		2022	0	7	0				     
6284158	484	"R01911-034"	236.46		2017	0	7	0				     
6284409	488	"R02273-018"	150.56		2020	0	6	0				     
6284209	493	"R02014-001"	170.37		2022	1	0	0	224 NW SUGAR Gln		LAKE CITY	32055
6284220	496	"R02031-003"	329.89		2022	0	0	0	340 NW ROWE Ct		LAKE CITY	32055
6284159	502	"R01911-034"	239.91		2016	0	7	0				     
6284260	517	"R02059-000"	88.8		2022	0	7	0				     
6284261	518	"R02059-003"	47.69		2022	0	6	0				     
6284259	527	"R02059-000"	233.88		2019	0	7	0				     
6284263	528	"R02059-003"	173.25		2019	0	6	0				     
6284264	533	"R02059-003"	208.7		2017	0	6	0				     
6284510	551	"R02421-000"	183.27		2020	0	7	0				     
6284515	552	"R02421-001"	178.74		2020	0	7	0				     
6284581	566	"R02475-002"	169.82		2020	0	3	0				     
6284584	567	"R02493-000"	154.43		2020	0	7	0				     
6284383	576	"R02239-135"	149		2022	0	7	0				     
6284400	586	"R02243-000"	82.51		2022	0	1	0				     
6284407	597	"R02273-018"	168.14		2019	0	6	0				     
6284408	599	"R02273-018"	57.6		2022	0	6	0				     
6284175	600	"R02739-139"	174.12		2020	0	7	0				     
6284410	613	"R02273-018"	202.09		2017	0	6	0				     
6284424	617	"R02315-099"	57.43		2022	0	7	0				     
6284425	623	"R02321-007"	779.37		2022	0	7	0	608 NW WILKS Ln		LAKE CITY	32055
6284426	624	"R02343-003"	208.71		2022	0	0	0	454 NW DIVIDER Ter		LAKE CITY	32055
6284428	631	"R02355-002"	265.32		2022	0	1	0				     
6284429	639	"R02372-081"	59.63		2022	0	7	0				     
6284430	640	"R02372-082"	55.32		2022	0	7	0				     
6284512	657	"R02421-000"	206.67		2019	0	7	0				     
6284513	658	"R02421-001"	201.18		2019	0	7	0				     
6284511	660	"R02421-000"	65.31		2022	0	7	0				     
6284514	661	"R02421-001"	63.84		2022	0	7	0				     
6284518	662	"R02421-004"	66.64		2022	0	2	0				     
6284247	663	"R02866-000"	156.15		2020	0	7	0				     
6284267	677	"R02919-016"	162.21		2020	0	6	0				     
6284509	682	"R02421-000"	245.56		2017	0	7	0				     
6284516	683	"R02421-001"	239.37		2017	0	7	0				     
6284582	684	"R02475-002"	57.29		2022	0	3	0				     
6284282	684	"R02951-001"	150.77		2020	0	7	0				     
6284585	685	"R02493-000"	172.32		2019	0	7	0				     
6284583	686	"R02493-000"	59.88		2022	0	7	0				     
6284508	687	"R02421-000"	249.81		2016	0	7	0				     
6284517	688	"R02421-001"	242.96		2016	0	7	0				     
6284596	691	"R02549-001"	67.9		2022	0	0	0				     
6284160	703	"R02700-002"	105.86		2022	0	1	0	1211 SW BASCOM NORRIS Dr		LAKE CITY	32025
6284161	704	"R02700-003"	105.86		2022	0	1	0				     
6284162	711	"R02710-033"	120.36		2022	0	3	0				     
6284172	721	"R02739-139"	72.86		2022	0	7	0				     
6284176	721	"R02739-139"	196.1		2019	0	7	0				     
6284190	727	"R02772-062"	249.18		2022	0	7	0				     
6284173	732	"R02739-139"	236.46		2017	0	7	0				     
6284174	757	"R02739-139"	239.91		2016	0	7	0				     
6284167	786	"R03423-999"	144.61		2020	0	5	0				     
6284249	787	"R02866-000"	59.82		2022	0	7	0				     
6284248	791	"R02866-000"	186.3		2019	0	7	0				     
6284268	802	"R02919-016"	181.71		2019	0	6	0				     
6284266	802	"R02916-004"	198.46		2022	0	1	0				     
6284283	812	"R02951-001"	168.92		2019	0	7	0				     
6284281	813	"R02951-001"	46.87		2022	0	7	0				     
6284269	815	"R02919-016"	218.64		2017	0	6	0				     
6284291	818	"R02980-000"	55.08		2022	0	0	0				     
6284284	822	"R02951-001"	203.35		2017	0	7	0				     
6284252	822	"R03517-001"	146.46		2020	0	5	0				     
6284253	824	"R03523-000"	145.54		2020	0	6	0				     
6284316	832	"R03025-107"	47.03		2022	0	0	0				     
6284246	834	"R02866-000"	223.79		2016	0	7	0				     
6284313	856	"R03621-999"	164.61		2020	0	6	0				     
6284285	862	"R02951-001"	203.65		2016	0	7	0				     
6284411	875	"R03104-098"	52.17		2022	0	0	0				     
6284427	897	"R03208-207"	92.87		2022	0	1	0				     
6284422	909	"R03717-224"	105.88		2020	1	2	0	448 SW MAYFLOWER Gln		FORT WHITE	32038
6284163	938	"R03405-130"	48.77		2022	0	0	0				     
6284168	944	"R03423-999"	193.19		2017	0	5	0				     
6284222	947	"R03788-001"	157.29		2020	0	6	0				     
6284180	948	"R03452-000"	204.39		2017	0	4	0				     
6284178	954	"R03452-000"	51.11		2022	0	4	0				     
6284181	967	"R03461-004"	329.7		2022	0	1	0				     
6284182	968	"R03466-001"	89.99		2022	0	2	0				     
6284335	978	"R03844-003"	188.49		2020	0	7	0				     
6284362	981	"R03869-001"	158.12		2020	0	6	0				     
6284250	987	"R03514-000"	175.89		2022	0	4	0				     
6284251	988	"R03517-001"	44.45		2022	0	5	0				     
6284255	990	"R03523-000"	49.67		2022	0	6	0				     
6284254	994	"R03523-000"	194.64		2017	0	6	0				     
6284271	1005	"R03585-009"	225.54		2022	0	1	0				     
6284492	1008	"R03980-000"	149.93		2020	0	6	0				     
6284308	1020	"R03621-998"	49.07		2022	0	6	0				     
6284310	1020	"R03621-998"	206.93		2017	0	6	0				     
6284314	1021	"R03621-999"	60.56		2022	0	6	0				     
6284311	1021	"R03621-999"	206.93		2017	0	6	0				     
6284571	1027	"R04040-000"	177.11		2020	0	7	0				     
6284179	1029	"R03452-000"	204.62		2016	0	4	0				     
6284309	1032	"R03621-998"	171.81		2019	0	6	0				     
6284312	1033	"R03621-999"	171.81		2019	0	6	0				     
6284315	1041	"R03626-105"	50.25		2022	1	0	0	271 SW CHICKADEE Way		LAKE CITY	32024
6284297	1063	"R03818-105"	188.67		2021	1	1	0	207 SW HOMESTEAD Cir		FORT WHITE	32038
6284189	1064	"R04120-099"	96.79		2020	0	7	0				     
6284216	1081	"R04146-100"	143.68		2020	0	7	0				     
6284290	1103	"R04197-008"	150.77		2020	0	6	0				     
6284298	1113	"R04213-007"	173.02		2020	0	7	0				     
6284224	1136	"R03788-001"	210.42		2017	0	6	0				     
6284341	1138	"R04236-999"	153.14		2020	0	6	0				     
6284223	1159	"R03788-001"	175.33		2019	0	6	0				     
6284338	1160	"R03844-003"	77.25		2022	0	7	0				     
6284361	1165	"R03869-001"	46.11		2022	0	6	0				     
6284416	1174	"R04318-000"	153.66		2020	0	5	0				     
6284336	1175	"R03844-003"	252.79		2017	0	7	0				     
6284364	1182	"R03869-001"	211.76		2017	0	6	0				     
6284334	1187	"R03844-003"	213.49		2019	0	7	0				     
6284363	1192	"R03869-001"	177.81		2019	0	6	0				     
6284495	1200	"R03980-000"	52.19		2022	0	6	0				     
6284506	1209	"R04006-002"	230.31		2022	0	1	0				     
6284507	1212	"R04009-000"	76.39		2022	0	3	0				     
6284575	1216	"R04040-000"	65.62		2022	0	7	0				     
6284494	1219	"R03980-000"	207.23		2017	0	6	0				     
6284493	1223	"R03980-000"	169.99		2019	0	6	0				     
6284595	1230	"R04063-011"	71.59		2022	0	6	0				     
6284574	1231	"R04040-000"	237.59		2017	0	7	0				     
6284356	1236	"R04736-001"	189.19		2020	0	6	0				     
6284572	1238	"R04040-000"	200.81		2019	0	7	0				     
6284642	1247	"R04101-000"	322.91		2022	0	1	0	3406 SW OLD BELLAMY Rd		FORT WHITE	32038
6284186	1255	"R04120-099"	81.18		2022	0	7	0				     
6284187	1267	"R04120-099"	138.12		2017	0	7	0				     
6284337	1267	"R03844-003"	257.87		2016	0	7	0				     
6284199	1269	"R04853-003"	150.33		2020	0	5	0				     
6284214	1270	"R04146-100"	41.59		2022	0	7	0				     
6284230	1277	"R04903-001"	133.22		2020	0	5	0				     
6284270	1287	"R04176-000"	195.62		2022	0	1	0	4785 SW US HIGHWAY 27		FORT WHITE	32038
6284218	1288	"R04146-100"	192.08		2017	0	7	0				     
6284215	1295	"R04146-100"	160.36		2019	0	7	0				     
6284287	1296	"R04197-008"	47.43		2022	0	6	0				     
6284321	1306	"R04985-000"	215.36		2020	0	7	0				     
6284302	1307	"R04213-007"	65.77		2022	0	7	0				     
6284288	1311	"R04197-008"	203.35		2017	0	6	0				     
6284289	1320	"R04197-008"	168.92		2019	0	6	0				     
6284339	1323	"R04236-999"	48.12		2022	0	6	0				     
6284300	1327	"R04213-007"	231.73		2017	0	7	0				     
6284365	1327	"R04240-001"	233.78		2022	0	1	0				     
6284366	1328	"R04242-000"	136.73		2022	0	1	0				     
6284367	1329	"R04243-000"	136.73		2022	0	1	0				     
6284299	1332	"R04213-007"	194.79		2019	0	7	0				     
6284372	1336	"R05255-099"	144.84		2020	0	7	0				     
6284573	1340	"R04040-000"	241.35		2016	0	7	0				     
6284373	1343	"R05300-001"	150.77		2020	0	6	0				     
6284340	1345	"R04236-999"	205.78		2017	0	6	0				     
6284342	1348	"R04236-999"	171.04		2019	0	6	0				     
6284406	1353	"R04308-002"	99.14		2022	0	1	0				     
6284379	1360	"R05428-000"	168.53		2020	0	7	0				     
6284414	1362	"R04318-000"	56.95		2022	0	5	0				     
6284418	1368	"R04321-061"	813.5		2022	0	7	0				     
6284415	1379	"R04318-000"	206.74		2017	0	5	0				     
6284434	1379	"R05632-002"	168.88		2020	0	7	0				     
6284439	1384	"R05650-000"	187.77		2020	0	7	0				     
6284188	1384	"R04120-099"	150.74		2016	0	7	0				     
6284576	1385	"R04386-000"	116.43		2022	0	7	0				     
6284444	1387	"R05658-000"	187.77		2020	0	7	0				     
6284417	1388	"R04318-000"	171.91		2019	0	5	0				     
6284449	1389	"R05669-000"	180.05		2020	0	7	0				     
6284208	1391	"R04493-002"	60.07		2022	0	0	0				     
6284458	1393	"R05679-000"	152.56		2020	0	7	0				     
6284502	1401	"R04611-000"	765.92		2022	0	5	0	2575 NW CANSA Rd		LAKE CITY	32055
6284217	1405	"R04146-100"	191.26		2016	0	7	0				     
6284169	1422	"R04665-002"	162.32		2022	0	1	0				     
6284170	1423	"R04665-005"	130.79		2022	0	2	0	1072 NE DREW Rd		LAKE CITY	32055
6284171	1425	"R04665-009"	103.43		2022	0	1	0				     
6284491	1428	"R05828-001"	142.49		2020	0	6	0				     
6284500	1429	"R05830-000"	166.88		2020	0	7	0				     
6284353	1440	"R04736-001"	77.74		2022	0	6	0				     
6284301	1442	"R04213-007"	234.66		2016	0	7	0				     
6284355	1446	"R04736-001"	253.78		2017	0	6	0				     
6284503	1455	"R04814-006"	120.96		2022	0	0	0				     
6284504	1456	"R04814-009"	126.32		2022	0	0	0				     
6284534	1461	"R06294-000"	176.94		2020	0	7	0				     
6284541	1469	"R06307-000"	216.7		2020	0	7	0				     
6284354	1470	"R04736-001"	214.36		2019	0	6	0				     
6284200	1470	"R04853-003"	51.48		2022	0	5	0				     
6284225	1473	"R04873-000"	64.46		2022	1	0	0	4087 N US HIGHWAY 441		LAKE CITY	32055
6284226	1474	"R04874-000"	52.87		2022	0	0	1				     
6284227	1479	"R04903-001"	113.68		2022	0	5	0				     
6284279	1487	"R04941-000"	71.25		2022	0	0	0				     
6284280	1489	"R04948-001"	109.83		2022	0	1	0				     
6284317	1492	"R04964-003"	190.4		2022	0	2	0	227 NW GERSON Ln		LAKE CITY	32055
6284318	1499	"R04967-080"	201.11		2022	0	1	0	243 NE CLARA Gln		LAKE CITY	32055
6284198	1514	"R04853-003"	167.34		2019	0	5	0				     
6284319	1515	"R04976-000"	145.57		2022	0	7	0				     
6284320	1517	"R04985-000"	96.09		2022	0	7	0				     
6284229	1522	"R04903-001"	148.21		2019	0	5	0				     
6284357	1539	"R05097-000"	79.67		2022	0	0	0				     
6284358	1548	"R05166-001"	118.04		2022	0	1	0	142 NW ROOSEVELT Gln		LAKE CITY	32055
6284554	1550	"R06695-001"	162.21		2020	0	7	0				     
6284561	1551	"R06698-001"	162.21		2020	0	7	0				     
6284322	1556	"R04985-000"	246.01		2019	0	7	0				     
6284370	1560	"R05255-099"	988.65		2017	0	7	0				     
6284369	1565	"R05255-099"	42.31		2022	0	7	0				     
6284374	1565	"R05300-001"	203.35		2017	0	6	0				     
6284375	1571	"R05300-001"	46.32		2022	0	6	0				     
6284587	1571	"R06892-003"	181.5		2020	0	6	0				     
6284593	1580	"R07017-001"	198.12		2020	0	7	0				     
6284377	1582	"R05428-000"	229.93		2017	0	7	0				     
6284376	1588	"R05428-000"	59.63		2022	0	7	0				     
6284381	1590	"R05438-000"	126.4		2022	0	4	0	197 NW KOBIE Way		LAKE CITY	32055
6284197	1594	"R04853-003"	200.71		2016	0	5	0				     
6284371	1597	"R05255-099"	168.14		2019	0	7	0				     
6284597	1599	"R07246-000"	146.46		2020	0	7	0				     
6284382	1600	"R05486-001"	695.37		2022	0	5	0	184 NW JOHNSON St		LAKE CITY	32055
6284228	1602	"R04903-001"	182.24		2016	0	5	0				     
6284608	1606	"R07300-000"	143.04		2020	0	6	0				     
6284433	1607	"R05632-002"	228.61		2017	0	7	0				     
6284440	1612	"R05650-000"	256.92		2017	0	7	0				     
6284612	1612	"R07310-015"	213.07		2020	0	7	0				     
6284443	1614	"R05658-000"	256.92		2017	0	7	0				     
6284621	1617	"R07339-000"	159.22		2020	0	7	0				     
6284436	1618	"R05632-002"	63.53		2022	0	7	0				     
6284450	1618	"R05669-000"	245.36		2017	0	7	0				     
6284624	1619	"R07355-000"	190.91		2020	0	7	0				     
6284453	1620	"R05672-000"	252.33		2017	0	6	0				     
6284456	1621	"R05679-000"	206.02		2017	0	7	0				     
6284378	1621	"R05428-000"	190.41		2019	0	7	0				     
6284437	1622	"R05650-000"	76.53		2022	0	7	0				     
6284446	1624	"R05658-000"	76.53		2022	0	7	0				     
6284548	1625	"R06528-000"	238.33		2021	1	1	0	136 SE CRAIG Ave		LAKE CITY	32025
6284447	1626	"R05669-000"	71.19		2022	0	7	0				     
6284465	1626	"R05692-000"	1075.71		2017	0	7	0	113 NE NICOLE Way		LAKE CITY	32055
6284454	1628	"R05672-000"	79.56		2022	0	6	0				     
6284455	1629	"R05679-000"	48.65		2022	0	7	0				     
6284460	1630	"R05680-000"	204.11		2022	0	5	0				     
6284461	1631	"R05683-000"	131.17		2022	0	6	0				     
6284466	1631	"R05699-000"	300.13		2017	0	7	0				     
6284463	1632	"R05685-001"	67.77		2022	0	5	0				     
6284470	1632	"R05699-001"	256.73		2017	0	6	0				     
6284464	1634	"R05692-000"	86.62		2022	0	7	0	113 NE NICOLE Way		LAKE CITY	32055
6284468	1638	"R05699-000"	99.69		2022	0	7	0				     
6284323	1638	"R04985-000"	275.87		2016	0	7	0				     
6284431	1646	"R05605-001"	211.42		2019	0	4	0				     
6284432	1649	"R05632-002"	189.78		2019	0	7	0				     
6284441	1655	"R05650-000"	196.3		2019	0	7	0				     
6284442	1657	"R05658-000"	196.3		2019	0	7	0				     
6284489	1658	"R05828-001"	192.66		2017	0	6	0				     
6284451	1659	"R05669-000"	203.3		2019	0	7	0				     
6284452	1661	"R05672-000"	196.96		2019	0	6	0				     
6284488	1662	"R05828-001"	116.06		2022	0	6	0				     
6284497	1663	"R05830-000"	62.24		2022	0	7	0				     
6284457	1663	"R05679-000"	171.07		2019	0	7	0				     
6284462	1665	"R05683-000"	287.01		2019	0	6	0				     
6284467	1672	"R05699-000"	243.9		2019	0	7	0				     
6284469	1673	"R05699-001"	196.16		2019	0	6	0				     
6284505	1681	"R06244-099"	49.58		2022	0	7	0				     
6284530	1687	"R06277-000"	85.03		2022	0	7	0				     
6284531	1690	"R06294-000"	67.32		2022	0	7	0				     
6284537	1691	"R06295-000"	633.79		2022	0	7	0	181 NE TRACK Dr		LAKE CITY	32055
6284529	1693	"R06277-000"	273.79		2017	0	7	0				     
6284538	1695	"R06307-000"	95.77		2022	0	7	0				     
6284532	1696	"R06294-000"	237.26		2017	0	7	0				     
6284536	1697	"R06295-000"	1069.81		2017	0	7	0	181 NE TRACK Dr		LAKE CITY	32055
6284210	1700	"R08082-099"	113.83		2020	0	5	0				     
6284539	1702	"R06307-000"	284.85		2017	0	7	0				     
6284543	1703	"R06337-000"	71.19		2022	0	5	0				     
6284490	1707	"R05828-001"	159.99		2019	0	6	0				     
6284499	1708	"R05830-000"	187.37		2019	0	7	0				     
6284380	1713	"R05428-000"	232.93		2016	0	7	0				     
6284544	1727	"R06455-004"	338.66		2022	0	5	0	306 NE WEBSTER Ave		LAKE CITY	32055
6284545	1738	"R06505-000"	828.07		2022	0	5	0	174 NE COUNTRY CLUB Rd		LAKE CITY	32055
6284528	1739	"R06277-000"	222.31		2019	0	7	0				     
6284546	1740	"R06508-000"	228.54		2022	0	4	0	150 NE COUNTRY CLUB Rd		LAKE CITY	32055
6284533	1742	"R06294-000"	200.06		2019	0	7	0				     
6284435	1743	"R05632-002"	231.27		2016	0	7	0				     
6284547	1743	"R06528-000"	222.12		2022	1	1	0	136 SE CRAIG Ave		LAKE CITY	32025
6284438	1747	"R05650-000"	262.4		2016	0	7	0				     
6284293	1748	"R08354-009"	156.28		2020	0	7	0				     
6284445	1751	"R05658-000"	262.4		2016	0	7	0				     
6284540	1751	"R06307-000"	228.03		2019	0	7	0				     
6284448	1754	"R05669-000"	249.7		2016	0	7	0				     
6284459	1757	"R05679-000"	206.64		2016	0	7	0				     
6284549	1761	"R06633-000"	889.53		2022	0	6	0	1173 SE LANVALE St		LAKE CITY	32025
6284550	1762	"R06636-000"	179.72		2022	0	7	0				     
6284551	1763	"R06638-000"	179.72		2022	0	5	0				     
6284552	1764	"R06639-000"	117.91		2022	0	5	0				     
6284471	1768	"R05699-001"	262.2		2016	0	6	0				     
6284553	1774	"R06695-001"	58.93		2022	0	7	0				     
6284327	1774	"R08404-014"	150.77		2020	0	7	0				     
6284562	1775	"R06698-001"	58.93		2022	0	7	0				     
6284556	1778	"R06695-001"	218.64		2017	0	7	0				     
6284559	1779	"R06698-001"	218.64		2017	0	7	0				     
6284563	1788	"R06827-000"	665.57		2022	0	7	0	750 SE ELOISE Ave		LAKE CITY	32025
6284564	1796	"R06827-000"	1116.98		2017	0	7	0	750 SE ELOISE Ave		LAKE CITY	32025
6284498	1797	"R05830-000"	225.5		2016	0	7	0				     
6284589	1798	"R06892-003"	72.39		2022	0	6	0				     
6284590	1799	"R06905-000"	968.11		2022	0	6	0	2212 NE WASHINGTON St		LAKE CITY	32055
6284591	1810	"R07017-001"	90.04		2022	0	7	0				     
6284594	1820	"R07017-001"	250.9		2017	0	7	0				     
6284601	1833	"R07246-000"	44.68		2022	0	7	0				     
